donor_id,locality_tier,house_type,donation_2023,donation_2024,donation_2025,consistency_score,preferred_mode,earning_members,target_2026
DN-12547,TIER_3,APARTMENT_FLAT,850,950,1000,1.0,UPI,1,1100
DN-12548,TIER_3,CLINIC_PROFESSIONAL,650,700,750,1.0,CASH,2,850
DN-12549,TIER_2,COMMERCIAL_SHOP,5550,6100,6750,0.9,CHEQUE,1,7300
DN-12550,TIER_2,INDEPENDENT_HOUSE,2850,3250,3650,1.0,UPI,3,4050
DN-12551,TIER_3,INDEPENDENT_HOUSE,1050,1150,1200,1.0,UPI,2,1300
DN-12552,TIER_1,INDEPENDENT_HOUSE,3650,4100,4400,1.0,UPI,1,4900
DN-12553,TIER_2,APARTMENT_FLAT,2200,2400,2650,1.0,UPI,3,2950
DN-12554,TIER_3,APARTMENT_FLAT,700,750,850,0.7,CASH,2,900
DN-12555,TIER_2,COMMERCIAL_SHOP,2500,2700,2850,1.0,UPI,3,3150
DN-12556,TIER_2,INDEPENDENT_HOUSE,1700,1900,2100,1.0,CASH,1,2400
DN-12557,TIER_1,APARTMENT_FLAT,3750,4000,0,0.9,UPI,2,4550
DN-12558,TIER_1,APARTMENT_FLAT,4000,4400,4800,0.9,UPI,2,5450
DN-12559,TIER_2,APARTMENT_FLAT,1500,1650,1750,1.0,CASH,2,2000
DN-12560,TIER_1,INDEPENDENT_HOUSE,1650,1750,1850,1.0,UPI,3,1950
DN-12561,TIER_1,INDEPENDENT_HOUSE,7200,7850,8700,1.0,UPI,2,9600
DN-12562,TIER_2,APARTMENT_FLAT,900,950,1050,1.0,CASH,4,1200
DN-12563,TIER_1,APARTMENT_FLAT,7700,8450,9250,1.0,CASH,3,10250
DN-12564,TIER_2,APARTMENT_FLAT,4050,4350,4850,1.0,UPI,1,5500
DN-12565,TIER_2,APARTMENT_FLAT,1700,1900,2000,1.0,UPI,2,2200
DN-12566,TIER_2,APARTMENT_FLAT,750,850,950,1.0,CASH,2,1050
DN-12567,TIER_2,COMMERCIAL_SHOP,0,1950,0,0.7,CASH,2,1900
DN-12568,TIER_1,INDEPENDENT_HOUSE,4150,4550,4800,1.0,UPI,4,5150
DN-12569,TIER_2,APARTMENT_FLAT,1100,1250,1400,1.0,UPI,4,1600
DN-12570,TIER_3,INDEPENDENT_HOUSE,0,1650,1900,0.7,CASH,2,2000
DN-12571,TIER_2,INDEPENDENT_HOUSE,0,2350,0,0.7,CASH,4,2300
DN-12572,TIER_2,INDEPENDENT_HOUSE,1800,1950,2100,1.0,CASH,2,2200
DN-12573,TIER_1,APARTMENT_FLAT,2600,2700,2900,1.0,UPI,1,3050
DN-12574,TIER_3,INDEPENDENT_HOUSE,1300,1400,1550,0.9,UPI,4,1650
DN-12575,TIER_3,APARTMENT_FLAT,450,500,550,1.0,CASH,4,600
DN-12576,TIER_2,INDEPENDENT_HOUSE,1650,1800,2050,0.9,CASH,2,2150
DN-12577,TIER_3,APARTMENT_FLAT,450,500,550,1.0,UPI,3,600
DN-12578,TIER_2,INDEPENDENT_HOUSE,2000,2200,2300,0.9,UPI,2,2400
DN-12579,TIER_2,APARTMENT_FLAT,1400,1500,1650,1.0,UPI,1,1750
DN-12580,TIER_2,APARTMENT_FLAT,3300,3500,3950,0.7,UPI,2,4000
DN-12581,TIER_2,APARTMENT_FLAT,1550,1700,1850,1.0,CASH,3,1950
DN-12582,TIER_2,INDEPENDENT_HOUSE,2050,2250,2500,1.0,CASH,2,2600
DN-12583,TIER_1,INDEPENDENT_HOUSE,2450,2750,2900,1.0,UPI,2,3050
DN-12584,TIER_1,COMMERCIAL_SHOP,3700,3900,4100,1.0,UPI,4,4400
DN-12585,TIER_1,APARTMENT_FLAT,4600,5150,5650,1.0,UPI,1,5900
DN-12586,TIER_2,APARTMENT_FLAT,2950,3200,3600,1.0,UPI,2,3900
DN-12587,TIER_2,APARTMENT_FLAT,1550,1650,1850,1.0,CASH,1,1900
DN-12588,TIER_1,INDEPENDENT_HOUSE,3650,4100,4450,1.0,UPI,2,4650
DN-12589,TIER_1,APARTMENT_FLAT,1900,2000,2100,1.0,UPI,3,2300
DN-12590,TIER_2,COMMERCIAL_SHOP,950,1000,1100,1.0,CASH,1,1150
DN-12591,TIER_3,APARTMENT_FLAT,450,500,0,0.9,UPI,3,550
DN-12592,TIER_2,APARTMENT_FLAT,850,950,1000,1.0,UPI,3,1050
DN-12593,TIER_1,INDEPENDENT_HOUSE,0,4200,4450,0.7,UPI,2,4300
DN-12594,TIER_3,APARTMENT_FLAT,650,700,800,1.0,CASH,4,850
DN-12595,TIER_2,APARTMENT_FLAT,1300,1350,1550,1.0,UPI,3,1750
DN-12596,TIER_3,APARTMENT_FLAT,1200,1350,1500,1.0,CASH,2,1600
DN-12597,TIER_1,APARTMENT_FLAT,5250,5900,6600,1.0,UPI,4,7250
DN-12598,TIER_2,APARTMENT_FLAT,2850,3050,3200,1.0,UPI,1,3350
DN-12599,TIER_2,INDEPENDENT_HOUSE,5150,5400,5800,1.0,CASH,3,6100
DN-12600,TIER_1,INDEPENDENT_HOUSE,4600,4900,5550,1.0,UPI,2,6300
DN-12601,TIER_1,COMMERCIAL_SHOP,2500,2800,3200,0.7,UPI,2,3300
DN-12602,TIER_2,INDEPENDENT_HOUSE,950,1000,1050,1.0,UPI,3,1200
DN-12603,TIER_1,APARTMENT_FLAT,1950,2150,2450,1.0,UPI,2,2650
DN-12604,TIER_1,APARTMENT_FLAT,1600,1700,1850,1.0,CASH,1,2100
DN-12605,TIER_2,INDEPENDENT_HOUSE,1200,1300,1450,1.0,CASH,2,1550
DN-12606,TIER_3,INDEPENDENT_HOUSE,900,1000,1150,1.0,CASH,1,1300
DN-12607,TIER_3,APARTMENT_FLAT,800,900,1000,1.0,CASH,2,1100
DN-12608,TIER_2,COMMERCIAL_SHOP,4350,4550,4950,1.0,CASH,4,5150
DN-12609,TIER_1,INDEPENDENT_HOUSE,6850,7400,7950,1.0,UPI,3,9000
DN-12610,TIER_1,COMMERCIAL_SHOP,0,0,0,0.4,UPI,4,2550
DN-12611,TIER_2,INDEPENDENT_HOUSE,1350,1500,1700,0.9,CASH,3,1900
DN-12612,TIER_2,INDEPENDENT_HOUSE,2400,2600,2800,1.0,CASH,3,3150
DN-12613,TIER_1,CLINIC_PROFESSIONAL,3850,4300,4750,1.0,UPI,3,5100
DN-12614,TIER_2,INDEPENDENT_HOUSE,2000,2150,2350,0.9,CASH,2,2650
DN-12615,TIER_2,APARTMENT_FLAT,750,800,900,1.0,UPI,2,950
DN-12616,TIER_3,INDEPENDENT_HOUSE,0,1550,1700,0.4,CASH,1,1450
DN-12617,TIER_3,APARTMENT_FLAT,900,1000,1050,1.0,UPI,4,1100
DN-12618,TIER_1,APARTMENT_FLAT,1750,1950,2100,0.9,UPI,4,2300
DN-12619,TIER_2,APARTMENT_FLAT,1050,1150,1300,1.0,CASH,3,1400
DN-12620,TIER_3,COMMERCIAL_SHOP,1500,1650,0,0.7,CASH,2,1650
DN-12621,TIER_1,APARTMENT_FLAT,1550,1700,1800,0.9,UPI,2,1950
DN-12622,TIER_3,COMMERCIAL_SHOP,800,850,900,1.0,CASH,4,1000
DN-12623,TIER_3,APARTMENT_FLAT,500,550,600,1.0,UPI,4,650
DN-12624,TIER_2,COMMERCIAL_SHOP,2200,2400,2750,0.9,CASH,2,3000
DN-12625,TIER_1,APARTMENT_FLAT,3900,4050,4400,1.0,UPI,2,4950
DN-12626,TIER_1,APARTMENT_FLAT,3800,4100,4550,1.0,CASH,1,5050
DN-12627,TIER_1,APARTMENT_FLAT,3250,3400,3900,1.0,CASH,2,4050
DN-12628,TIER_1,INDEPENDENT_HOUSE,2400,2500,2650,0.9,UPI,4,3000
DN-12629,TIER_1,INDEPENDENT_HOUSE,2300,2550,0,0.7,UPI,3,2700
DN-12630,TIER_2,COMMERCIAL_SHOP,1300,1350,1550,1.0,UPI,2,1650
DN-12631,TIER_1,APARTMENT_FLAT,5500,5850,6250,0.9,CASH,2,6950
DN-12632,TIER_1,INDEPENDENT_HOUSE,2100,2300,2600,1.0,UPI,3,2700
DN-12633,TIER_1,APARTMENT_FLAT,1100,1150,1200,0.9,CASH,3,1300
DN-12634,TIER_1,COMMERCIAL_SHOP,6450,6800,7700,1.0,UPI,2,8200
DN-12635,TIER_2,INDEPENDENT_HOUSE,1600,1750,1950,1.0,CASH,3,2150
DN-12636,TIER_2,INDEPENDENT_HOUSE,1600,1750,1950,1.0,CASH,1,2150
DN-12637,TIER_2,APARTMENT_FLAT,1800,1950,2200,1.0,UPI,2,2350
DN-12638,TIER_2,INDEPENDENT_HOUSE,1850,2100,2350,1.0,UPI,2,2550
DN-12639,TIER_1,COMMERCIAL_SHOP,3950,4400,4650,0.9,CASH,4,5300
DN-12640,TIER_2,INDEPENDENT_HOUSE,0,0,0,0.4,CASH,1,800
DN-12641,TIER_2,COMMERCIAL_SHOP,2450,2650,2800,1.0,UPI,1,3100
DN-12642,TIER_2,APARTMENT_FLAT,2200,2350,2600,1.0,CASH,2,2900
DN-12643,TIER_3,APARTMENT_FLAT,1350,1400,1500,0.9,CASH,1,1700
DN-12644,TIER_1,APARTMENT_FLAT,2950,3250,3500,0.9,UPI,2,3700
DN-12645,TIER_2,APARTMENT_FLAT,1800,1950,2050,1.0,UPI,2,2200
DN-12646,TIER_1,INDEPENDENT_HOUSE,2800,2950,3300,1.0,CASH,2,3700
DN-12647,TIER_2,APARTMENT_FLAT,1650,1800,0,0.7,CASH,1,1900
DN-12648,TIER_2,COMMERCIAL_SHOP,3000,3350,3750,1.0,CASH,2,4050
DN-12649,TIER_1,COMMERCIAL_SHOP,4650,4850,5200,1.0,UPI,4,5750
DN-12650,TIER_3,COMMERCIAL_SHOP,1350,1500,1700,0.9,UPI,2,1750
DN-12651,TIER_1,APARTMENT_FLAT,10550,11750,13050,1.0,UPI,2,13600
DN-12652,TIER_3,COMMERCIAL_SHOP,1100,1200,1350,0.9,CASH,2,1450
DN-12653,TIER_1,APARTMENT_FLAT,1600,1750,2000,0.9,CASH,3,2200
DN-12654,TIER_3,APARTMENT_FLAT,650,700,0,0.9,CASH,1,800
DN-12655,TIER_2,INDEPENDENT_HOUSE,1400,1600,1750,0.9,UPI,4,1900
DN-12656,TIER_1,INDEPENDENT_HOUSE,4400,4600,5150,1.0,UPI,4,5750
DN-12657,TIER_1,CLINIC_PROFESSIONAL,3900,4150,4650,0.9,UPI,2,4950
DN-12658,TIER_1,APARTMENT_FLAT,3600,4050,4350,1.0,UPI,4,4750
DN-12659,TIER_1,APARTMENT_FLAT,2050,2300,2600,1.0,UPI,2,2850
DN-12660,TIER_2,APARTMENT_FLAT,0,0,950,0.7,CASH,4,950
DN-12661,TIER_1,APARTMENT_FLAT,2300,2400,2550,1.0,UPI,3,2900
DN-12662,TIER_1,APARTMENT_FLAT,1800,0,1950,0.7,CASH,2,1950
DN-12663,TIER_2,APARTMENT_FLAT,1900,2100,2300,1.0,CASH,1,2450
DN-12664,TIER_2,APARTMENT_FLAT,2000,2250,2500,1.0,CASH,4,2850
DN-12665,TIER_2,APARTMENT_FLAT,1900,2100,2300,1.0,CASH,1,2450
DN-12666,TIER_2,APARTMENT_FLAT,3550,3750,4000,1.0,CASH,1,4150
DN-12667,TIER_2,APARTMENT_FLAT,1850,1950,2150,1.0,UPI,4,2400
DN-12668,TIER_1,COMMERCIAL_SHOP,3050,3300,3650,1.0,UPI,2,4100
DN-12669,TIER_2,APARTMENT_FLAT,2250,2400,2700,1.0,UPI,2,3050
DN-12670,TIER_1,APARTMENT_FLAT,1450,1600,1750,0.9,UPI,2,1850
DN-12671,TIER_3,INDEPENDENT_HOUSE,950,1000,1150,1.0,CASH,4,1250
DN-12672,TIER_1,INDEPENDENT_HOUSE,4650,4850,5550,1.0,CASH,3,6300
DN-12673,TIER_1,APARTMENT_FLAT,3150,3450,3700,1.0,CASH,4,3900
DN-12674,TIER_2,INDEPENDENT_HOUSE,1800,1900,2000,1.0,CASH,4,2100
DN-12675,TIER_2,APARTMENT_FLAT,1150,1300,1400,0.9,UPI,1,1500
DN-12676,TIER_2,INDEPENDENT_HOUSE,1700,1850,2000,1.0,CASH,3,2200
DN-12677,TIER_2,CLINIC_PROFESSIONAL,2200,2300,2550,1.0,UPI,1,2900
DN-12678,TIER_3,APARTMENT_FLAT,850,950,1050,1.0,CASH,2,1100
DN-12679,TIER_2,INDEPENDENT_HOUSE,1850,2100,2250,0.9,CASH,1,2350
DN-12680,TIER_2,APARTMENT_FLAT,1400,1550,1650,1.0,UPI,3,1800
DN-12681,TIER_2,APARTMENT_FLAT,0,0,0,0.4,CASH,1,1550
DN-12682,TIER_3,APARTMENT_FLAT,1200,1350,1550,0.9,UPI,3,1600
DN-12683,TIER_2,APARTMENT_FLAT,1300,1450,1550,1.0,CASH,3,1650
DN-12684,TIER_1,COMMERCIAL_SHOP,2850,3050,3350,1.0,UPI,4,3750
DN-12685,TIER_2,CLINIC_PROFESSIONAL,2300,2500,2650,1.0,CASH,1,2950
DN-12686,TIER_3,APARTMENT_FLAT,300,300,350,0.9,UPI,3,400
DN-12687,TIER_2,COMMERCIAL_SHOP,3700,3950,4400,1.0,UPI,1,4700
DN-12688,TIER_1,APARTMENT_FLAT,1550,1650,1850,1.0,CASH,4,1950
DN-12689,TIER_3,APARTMENT_FLAT,650,750,850,1.0,CASH,3,950
DN-12690,TIER_1,APARTMENT_FLAT,2800,2950,3150,1.0,UPI,2,3500
DN-12691,TIER_2,APARTMENT_FLAT,1200,0,1300,0.7,CASH,3,1400
DN-12692,TIER_1,APARTMENT_FLAT,1100,1200,1400,1.0,UPI,4,1450
DN-12693,TIER_1,APARTMENT_FLAT,8250,0,0,0.4,CASH,1,7200
DN-12694,TIER_3,APARTMENT_FLAT,1000,1100,1200,1.0,UPI,2,1300
DN-12695,TIER_1,COMMERCIAL_SHOP,0,3900,4200,0.7,UPI,2,4100
DN-12696,TIER_2,APARTMENT_FLAT,2000,2250,0,0.7,UPI,4,2200
DN-12697,TIER_2,APARTMENT_FLAT,2800,2950,3350,1.0,UPI,3,3650
DN-12698,TIER_1,APARTMENT_FLAT,2250,2400,2700,0.9,UPI,4,2850
DN-12699,TIER_2,APARTMENT_FLAT,2250,2350,2450,1.0,CASH,2,2550
DN-12700,TIER_2,CLINIC_PROFESSIONAL,3600,3750,4050,1.0,CASH,1,4450
DN-12701,TIER_2,CLINIC_PROFESSIONAL,3800,3950,4150,1.0,CASH,3,4500
DN-12702,TIER_2,CLINIC_PROFESSIONAL,3350,3650,4050,1.0,CASH,4,4250
DN-12703,TIER_2,APARTMENT_FLAT,1250,1300,1450,1.0,CASH,2,1650
DN-12704,TIER_3,COMMERCIAL_SHOP,1150,1250,1350,1.0,CASH,2,1500
DN-12705,TIER_1,CLINIC_PROFESSIONAL,6400,7300,7850,1.0,CASH,1,8500
DN-12706,TIER_3,COMMERCIAL_SHOP,1100,1250,1300,0.9,UPI,3,1500
DN-12707,TIER_2,APARTMENT_FLAT,3800,4100,4300,1.0,UPI,2,4650
DN-12708,TIER_2,INDEPENDENT_HOUSE,1900,2050,2300,1.0,UPI,4,2600
DN-12709,TIER_2,INDEPENDENT_HOUSE,2300,2500,2750,0.9,UPI,1,3050
DN-12710,TIER_2,COMMERCIAL_SHOP,2250,2500,2750,0.9,UPI,2,2850
DN-12711,TIER_2,APARTMENT_FLAT,1100,1150,1250,1.0,UPI,2,1400
DN-12712,TIER_2,APARTMENT_FLAT,1850,2000,2100,1.0,CASH,2,2400
DN-12713,TIER_2,APARTMENT_FLAT,1950,2150,2400,1.0,UPI,1,2550
DN-12714,TIER_2,APARTMENT_FLAT,1550,1700,1850,1.0,UPI,4,2100
DN-12715,TIER_3,APARTMENT_FLAT,500,550,600,1.0,UPI,2,600
DN-12716,TIER_1,APARTMENT_FLAT,1900,2100,2350,0.9,UPI,4,2550
DN-12717,TIER_2,COMMERCIAL_SHOP,1600,1750,1950,1.0,UPI,3,2200
DN-12718,TIER_1,APARTMENT_FLAT,0,2400,2650,0.7,UPI,2,2700
DN-12719,TIER_2,INDEPENDENT_HOUSE,900,0,950,0.9,UPI,2,1000
DN-12720,TIER_1,INDEPENDENT_HOUSE,1700,1850,2100,1.0,CASH,3,2350
DN-12721,TIER_1,APARTMENT_FLAT,3600,3750,4100,1.0,CASH,4,4600
DN-12722,TIER_1,APARTMENT_FLAT,7450,8250,8700,0.9,CASH,4,9200
DN-12723,TIER_3,COMMERCIAL_SHOP,1550,1650,0,0.7,CASH,2,1700
DN-12724,TIER_1,APARTMENT_FLAT,1850,0,2100,0.7,UPI,2,2050
DN-12725,TIER_2,APARTMENT_FLAT,800,0,0,0.4,UPI,2,700
DN-12726,TIER_2,INDEPENDENT_HOUSE,1750,2000,2250,0.7,UPI,3,2200
DN-12727,TIER_3,APARTMENT_FLAT,900,1000,1050,1.0,CASH,3,1150
DN-12728,TIER_3,APARTMENT_FLAT,300,300,300,1.0,UPI,2,350
DN-12729,TIER_2,APARTMENT_FLAT,2450,0,2750,0.9,CASH,2,2850
DN-12730,TIER_3,APARTMENT_FLAT,1550,1750,1950,0.9,CASH,1,2200
DN-12731,TIER_2,INDEPENDENT_HOUSE,3850,4350,4900,0.9,UPI,2,5500
DN-12732,TIER_2,APARTMENT_FLAT,1700,1850,2000,1.0,CASH,2,2100
DN-12733,TIER_1,INDEPENDENT_HOUSE,4200,4450,5100,0.9,UPI,1,5500
DN-12734,TIER_2,CLINIC_PROFESSIONAL,1250,1400,1500,1.0,CASH,4,1600
DN-12735,TIER_2,APARTMENT_FLAT,1600,1800,0,0.9,CASH,2,1950
DN-12736,TIER_3,APARTMENT_FLAT,1300,0,0,0.9,UPI,1,1450
DN-12737,TIER_3,COMMERCIAL_SHOP,1150,1250,1400,1.0,CASH,2,1450
DN-12738,TIER_1,APARTMENT_FLAT,2200,2500,2850,1.0,UPI,2,3050
DN-12739,TIER_3,APARTMENT_FLAT,600,700,800,1.0,CASH,3,900
DN-12740,TIER_1,APARTMENT_FLAT,2200,2400,2650,1.0,UPI,4,2850
DN-12741,TIER_2,INDEPENDENT_HOUSE,1250,0,1400,0.7,UPI,2,1450
DN-12742,TIER_1,INDEPENDENT_HOUSE,1250,1400,1550,1.0,CASH,4,1700
DN-12743,TIER_1,APARTMENT_FLAT,850,900,1000,0.9,UPI,3,1100
DN-12744,TIER_3,INDEPENDENT_HOUSE,2050,2300,2600,0.4,CASH,2,2200
DN-12745,TIER_1,INDEPENDENT_HOUSE,3450,3800,4150,1.0,UPI,2,4400
DN-12746,TIER_2,COMMERCIAL_SHOP,1400,1450,1600,1.0,CASH,2,1700
DN-12747,TIER_2,COMMERCIAL_SHOP,0,0,2850,0.7,UPI,3,2850
DN-12748,TIER_1,INDEPENDENT_HOUSE,950,1100,1200,1.0,UPI,2,1300
DN-12749,TIER_1,INDEPENDENT_HOUSE,5500,6250,6850,1.0,UPI,4,7800
DN-12750,TIER_2,INDEPENDENT_HOUSE,1300,1350,1550,1.0,CASH,2,1700
DN-12751,TIER_1,APARTMENT_FLAT,3050,3450,3900,1.0,UPI,2,4400
DN-12752,TIER_2,INDEPENDENT_HOUSE,6650,7400,8300,1.0,UPI,3,8750
DN-12753,TIER_2,INDEPENDENT_HOUSE,3550,4000,4500,0.9,CASH,2,4650
DN-12754,TIER_2,INDEPENDENT_HOUSE,1150,1250,1350,1.0,UPI,2,1500
DN-12755,TIER_2,APARTMENT_FLAT,0,0,1250,0.7,UPI,4,1250
DN-12756,TIER_1,APARTMENT_FLAT,2250,2550,2800,1.0,UPI,2,3000
DN-12757,TIER_1,APARTMENT_FLAT,2350,2600,2800,1.0,CASH,4,3000
DN-12758,TIER_2,APARTMENT_FLAT,1650,1750,1900,1.0,UPI,2,1950
DN-12759,TIER_3,INDEPENDENT_HOUSE,0,0,0,0.7,CASH,1,600
DN-12760,TIER_1,APARTMENT_FLAT,2050,2300,2600,0.7,CASH,2,2750
DN-12761,TIER_2,COMMERCIAL_SHOP,1300,1350,1500,1.0,UPI,2,1700
DN-12762,TIER_2,COMMERCIAL_SHOP,3800,4050,4500,1.0,UPI,2,4700
DN-12763,TIER_3,APARTMENT_FLAT,950,1000,1150,0.9,CASH,2,1250
DN-12764,TIER_2,COMMERCIAL_SHOP,0,0,0,0.4,CASH,3,10250
DN-12765,TIER_1,INDEPENDENT_HOUSE,4250,0,4600,0.7,UPI,1,4700
DN-12766,TIER_2,COMMERCIAL_SHOP,2600,2900,3100,0.7,CASH,4,3100
DN-12767,TIER_3,INDEPENDENT_HOUSE,1400,1500,1700,1.0,CASH,2,1850
DN-12768,TIER_1,APARTMENT_FLAT,2400,2650,3000,1.0,UPI,3,3200
DN-12769,TIER_3,COMMERCIAL_SHOP,3250,3650,4150,0.9,UPI,3,4700
DN-12770,TIER_1,CLINIC_PROFESSIONAL,2000,2250,2450,1.0,CASH,2,2600
DN-12771,TIER_2,APARTMENT_FLAT,2050,2150,2450,1.0,CASH,1,2750
DN-12772,TIER_3,APARTMENT_FLAT,350,400,450,1.0,UPI,4,500
DN-12773,TIER_1,APARTMENT_FLAT,2250,2450,2700,0.9,UPI,2,2900
DN-12774,TIER_1,COMMERCIAL_SHOP,5700,6100,6850,1.0,UPI,3,7650
DN-12775,TIER_2,APARTMENT_FLAT,1400,1550,1650,0.9,UPI,4,1900
DN-12776,TIER_1,CLINIC_PROFESSIONAL,3700,4050,4600,1.0,UPI,2,5150
DN-12777,TIER_2,COMMERCIAL_SHOP,4050,4500,4850,1.0,CASH,2,5200
DN-12778,TIER_2,INDEPENDENT_HOUSE,1850,2000,2250,1.0,CASH,3,2550
DN-12779,TIER_2,APARTMENT_FLAT,1600,1750,1900,1.0,UPI,2,2150
DN-12780,TIER_3,APARTMENT_FLAT,600,650,750,1.0,UPI,2,850
DN-12781,TIER_3,INDEPENDENT_HOUSE,500,550,600,1.0,CASH,2,700
DN-12782,TIER_2,APARTMENT_FLAT,950,1000,1050,1.0,UPI,1,1150
DN-12783,TIER_1,INDEPENDENT_HOUSE,2350,2600,2800,0.9,UPI,2,3000
DN-12784,TIER_1,COMMERCIAL_SHOP,4150,4600,5150,1.0,UPI,2,5750
DN-12785,TIER_2,APARTMENT_FLAT,600,700,800,1.0,CASH,2,850
DN-12786,TIER_2,COMMERCIAL_SHOP,2400,0,0,0.4,UPI,2,2050
DN-12787,TIER_1,COMMERCIAL_SHOP,4700,5200,5550,1.0,CASH,2,5850
DN-12788,TIER_2,APARTMENT_FLAT,2750,2950,3250,1.0,CASH,4,3450
DN-12789,TIER_1,APARTMENT_FLAT,2950,3300,3600,1.0,CASH,2,4050
DN-12790,TIER_2,APARTMENT_FLAT,2400,2600,2900,1.0,UPI,1,3300
DN-12791,TIER_1,APARTMENT_FLAT,1650,1850,2000,1.0,UPI,3,2250
DN-12792,TIER_2,APARTMENT_FLAT,4850,5400,5850,0.9,CASH,3,6650
DN-12793,TIER_2,CLINIC_PROFESSIONAL,2100,2300,2550,1.0,CASH,3,2850
DN-12794,TIER_1,CLINIC_PROFESSIONAL,2500,2700,3050,1.0,UPI,2,3500
DN-12795,TIER_3,INDEPENDENT_HOUSE,1250,1400,1500,1.0,UPI,3,1650
DN-12796,TIER_3,CLINIC_PROFESSIONAL,1700,1800,2050,1.0,CASH,3,2350
DN-12797,TIER_2,CLINIC_PROFESSIONAL,900,1000,1150,1.0,CASH,3,1250
DN-12798,TIER_2,APARTMENT_FLAT,1050,1100,1200,1.0,CASH,2,1250
DN-12799,TIER_2,INDEPENDENT_HOUSE,2400,2550,2900,0.9,UPI,4,3050
DN-12800,TIER_2,APARTMENT_FLAT,1450,1500,1600,1.0,UPI,1,1750
DN-12801,TIER_2,INDEPENDENT_HOUSE,2200,2400,2600,1.0,CASH,2,2850
DN-12802,TIER_1,APARTMENT_FLAT,2100,2350,2650,1.0,UPI,2,2800
DN-12803,TIER_2,INDEPENDENT_HOUSE,2350,2600,2900,1.0,UPI,4,3250
DN-12804,TIER_2,APARTMENT_FLAT,2200,2450,2700,0.9,UPI,1,2950
DN-12805,TIER_2,COMMERCIAL_SHOP,2050,2250,2500,1.0,UPI,2,2800
DN-12806,TIER_2,APARTMENT_FLAT,1150,1250,1400,1.0,CASH,2,1600
DN-12807,TIER_2,INDEPENDENT_HOUSE,2450,2650,2900,1.0,CASH,2,3100
DN-12808,TIER_1,COMMERCIAL_SHOP,2250,2550,2900,1.0,CASH,1,3050
DN-12809,TIER_2,INDEPENDENT_HOUSE,2400,2650,3050,1.0,UPI,1,3500
DN-12810,TIER_2,INDEPENDENT_HOUSE,1800,2050,2200,1.0,UPI,4,2350
DN-12811,TIER_2,INDEPENDENT_HOUSE,1900,0,0,0.4,CASH,2,1550
DN-12812,TIER_2,APARTMENT_FLAT,1050,1200,1350,1.0,CASH,3,1550
DN-12813,TIER_1,INDEPENDENT_HOUSE,4650,5200,5650,1.0,CASH,2,6200
DN-12814,TIER_1,INDEPENDENT_HOUSE,2050,2250,2450,1.0,CASH,1,2800
DN-12815,TIER_3,APARTMENT_FLAT,800,900,950,0.9,CASH,1,1000
DN-12816,TIER_3,APARTMENT_FLAT,1050,1100,1200,0.9,CASH,2,1350
DN-12817,TIER_2,COMMERCIAL_SHOP,2850,3050,0,0.9,CASH,2,3400
DN-12818,TIER_1,APARTMENT_FLAT,2900,3200,3550,1.0,CASH,1,3750
DN-12819,TIER_2,COMMERCIAL_SHOP,1100,1200,1350,1.0,CASH,3,1550
DN-12820,TIER_3,APARTMENT_FLAT,2200,2500,2750,1.0,CASH,4,3150
DN-12821,TIER_3,COMMERCIAL_SHOP,0,0,0,0.4,UPI,1,1700
DN-12822,TIER_2,INDEPENDENT_HOUSE,0,0,0,0.7,CASH,2,850
DN-12823,TIER_2,APARTMENT_FLAT,2650,2850,3100,1.0,UPI,2,3250
DN-12824,TIER_2,INDEPENDENT_HOUSE,1450,1550,1750,1.0,CASH,4,1900
DN-12825,TIER_2,INDEPENDENT_HOUSE,1900,2050,2250,1.0,UPI,3,2400
DN-12826,TIER_1,APARTMENT_FLAT,0,3800,4000,0.7,UPI,1,3950
DN-12827,TIER_2,APARTMENT_FLAT,2200,2400,2700,1.0,CASH,4,3050
DN-12828,TIER_3,INDEPENDENT_HOUSE,550,600,650,0.9,CASH,2,750
DN-12829,TIER_2,COMMERCIAL_SHOP,1600,1750,2000,1.0,UPI,4,2250
DN-12830,TIER_3,APARTMENT_FLAT,900,1000,1100,1.0,CASH,2,1250
DN-12831,TIER_1,COMMERCIAL_SHOP,6850,7450,8100,1.0,UPI,2,8400
DN-12832,TIER_2,COMMERCIAL_SHOP,1400,1550,1650,1.0,UPI,2,1800
DN-12833,TIER_2,APARTMENT_FLAT,1200,1350,1450,1.0,CASH,4,1600
DN-12834,TIER_1,APARTMENT_FLAT,4250,4600,5050,1.0,UPI,2,5400
DN-12835,TIER_2,APARTMENT_FLAT,1600,1700,1900,1.0,UPI,1,2100
DN-12836,TIER_2,COMMERCIAL_SHOP,2400,2600,2900,0.9,CASH,1,3150
DN-12837,TIER_3,INDEPENDENT_HOUSE,900,950,1050,0.9,CASH,1,1100
DN-12838,TIER_2,INDEPENDENT_HOUSE,1250,1400,1550,0.9,CASH,4,1700
DN-12839,TIER_1,INDEPENDENT_HOUSE,6200,6800,7800,1.0,CASH,3,8700
DN-12840,TIER_2,INDEPENDENT_HOUSE,1750,1900,0,0.9,UPI,1,2050
DN-12841,TIER_3,APARTMENT_FLAT,1050,1150,1200,1.0,CASH,1,1300
DN-12842,TIER_2,APARTMENT_FLAT,1200,1300,1400,1.0,UPI,2,1500
DN-12843,TIER_2,APARTMENT_FLAT,1800,2050,2350,1.0,CASH,3,2650
